index,recipe_name,recipe_pic,ingredients_n_preparation
100000,Stir-Fried Noodles with Oyster Flavored Sauce,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""feba2db2-ee42-481e-bf46-bf4aa6c0f2a7"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""afdbe87d-2c73-4497-8f0b-e8069dbdb5e6"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7708abf1-e1c1-4eda-b1cd-c46615d59d7b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""33612fa3-44b1-4247-8399-e454ee7f5f3a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ce4a0727-7b4d-4591-b15c-bf2ee8f0e7b9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""422d12c0-7b26-410f-bd25-6e27664b56fd"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""84309dc1-861b-4627-9d57-6612bc3fac26"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""308390e2-86f0-4a2f-ac76-3391ff151f2f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7cb1a571-4046-40fb-8f1f-31d218ff0bbc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""dfb85fab-8ce1-473a-956b-36c1de290b66"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ced84e6d-44c1-451f-8a15-e8024fa11009"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0d6093b5-6e3e-40f0-9014-686be154d5da"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""cdaed385-ee24-4396-bd7c-8d308720041b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f5908088-3c3a-43f3-a3b7-fb9e90e2edb9"")>]"
100000,Tuna Poke in Sriracha Mayo,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8b6a0096-8676-47d2-b381-ee8195c028db"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b8b473ee-9225-4995-9d31-9a76217d910b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e6a7e073-3710-495a-b70e-83a2a6f41281"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1737509d-cbea-420f-9696-e39bb8f89c14"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d63721ad-ed48-4f90-82e5-5422f02aa0bb"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""98e136c9-9a9b-4282-94b9-8497cfacb13b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3f513ca7-f916-4fdc-bdd5-f73c2408eb3d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f7f33c1c-287d-4eed-8d75-f5fce5935481"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d986abd7-fad8-4f1a-8d88-7242c6e2b24c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4fdd30d1-f604-4eb7-ad41-1f27490ed927"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""98726551-f0fe-4904-a5a6-5ec71184467e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2aa8165b-7af0-47e7-800e-221843d67af9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c53470ff-b072-4dd3-93a5-15843a147122"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8181d2fe-8f90-42b3-bc60-1d06441962e1"")>]"
100000,Honey-Glazed Garlic Flavored Chicken Wings,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""df547d1c-6dd0-4dd9-8106-f81203cb9429"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4b299ce8-eebd-4ed9-949e-e601d9eccd13"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f973168d-138f-4ce7-8060-d37cd04196a2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""32f6fafc-7080-4224-a183-9e2f26724b3d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0f9b13b1-51cb-49ed-8937-b596caea1237"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e2f99ca3-193b-44f8-8204-2958b95cb10c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e245d294-cd33-400e-9ab0-7fa25197199b"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1dfc62d1-c69f-4d16-8307-a091007ffb83"")>]"
100000,Brown Braised Pork Belly,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""007b31bd-d04e-4119-9f55-6686caff9f11"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6cdf118a-d1b2-415c-9c47-b36a6f6fde7e"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c07b24aa-e5cd-47e9-8303-b1400c5b7ca7"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""854c960c-2d32-4445-aa29-5e2cbc2ab491"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3b70b348-b43f-45c7-9222-923eef499bea"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4533e638-1135-46fc-8c85-981d50c49fbd"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1d24cc9c-5b26-4b95-a5aa-2e8fd2babe1c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""040b77bf-00b0-41fc-ba32-a0ec204965bf"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""cc0f0ba4-4d79-48a9-af36-56593583a910"")>]"
100000,Black Pepper Chicken Fillets with Onion,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""65ec231e-8a6c-48a6-b3b5-2da33974f0b2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e26fe547-9e2a-406f-b5c7-c0b0ef929768"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""07883eb5-d599-46ca-a292-e2fca776b2fe"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2b121769-76b1-4c7a-bd06-9e0050bc9e4c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""13b5c098-57ee-415f-b679-a66d82d47863"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""cb0720fb-5b40-4270-82ba-57bea67de237"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8a4884a1-bf51-4bfd-9508-5d62a2b1618a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f7ee12be-5d77-4b96-91f7-94f6d713261f"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""df2881df-edf1-4040-8901-d66700338eb4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ae00f306-6380-4d4e-a3cf-79d1a915d502"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""433e6287-a828-4852-9994-b80a3710f3ca"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""736193e0-6c9a-4912-a4f2-f3b9010bc687"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d9631fa7-0ca6-4bc7-9f63-bc7bea5c05fb"")>]"
100000,Kelp Noodle Chop Salad with Carrot Dressing,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a0368ec5-ec2d-4f14-9a71-141efa870319"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""bb29fd82-4d89-4d52-9364-4daf2f8f2dca"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""853a9686-a50d-43cb-ae16-7e2ba8765504"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8506ff28-dbd4-46f4-aa13-7d36e28315ab"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5286d75a-68b3-49de-9c60-465d2111fd73"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""81c127fa-e3f0-46f5-98c4-fbf9974cb169"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3502681f-6345-4de8-869f-ac8ddd836eb8"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""3a692a7b-abb5-4394-a827-fbdefca9bdfc"")>]"
100000,Zaru Soba,https://www.uwajimaya.com/static/ee_images/made/af128afdcd134865/Zaru_Soba_533_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""84ab6690-7f17-4519-8cc8-6db827e798f5"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""662c279e-7cdb-491d-a1fa-a5b6daebd3e3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f9319e6f-6736-42e6-a1f9-4180dba0da70"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7a07944e-5dd6-4dea-88a0-2abc4211dd44"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""facb89e7-a23f-410a-9ff5-f48e1eb812c4"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2ddd20a6-4664-410d-a8e3-42b78a0b82e7"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fc104c6c-f4d5-4226-afb5-85f221d1ea3a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a446573d-5e25-4b42-b581-b446164f05b9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fd655d65-4b07-424c-a26c-b79342f2dfad"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6fcb9dc2-6d56-40d7-a162-828e497cfa3a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c140751a-e3c4-489e-81d4-fa78a20b834a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c8f2b15a-61e8-4e09-a09a-9c75b5b80178"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5484aeb6-1230-498f-8ec8-2bb8c59993fd"")>]"
100000,Yakisoba,https://www.uwajimaya.com/static/ee_images/made/af128afdcd134865/yakisoba2_600_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7b08c0b5-c146-435b-94a8-f428086193b7"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0028fad2-b740-4741-8be7-0ba9d8dbf4a2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a421dc78-4863-44cf-ad1c-c02a4229d7b7"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5940f079-11b4-45ac-a007-b990c6e80eef"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d0a03bb0-d4d4-4068-b731-516df5ce6668"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f19c86b6-91f2-4842-a9fc-fefb1a9c5fd5"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""01715f53-8a08-48c0-9479-eabedb0c5063"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b5994fa7-8d48-4697-98e0-851c524677bf"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2e9e32c5-9142-4094-9bd7-32c052424a6c"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7763be51-7bb5-4c7a-be61-6ece2188eb67"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9d9b8607-e82a-48aa-8fbb-d26e36d8d6ba"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""96bdca4a-7455-4f46-a747-01585e423952"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""03dbc470-7941-418d-aae3-b3069cd0ecae"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""488a41f0-4096-43c3-acb8-c0668f1c8015"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b0385a1a-e68b-4956-96d0-852777a48183"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""dce55ddc-38cd-4265-93db-dec2b5c6e3bd"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""945a0971-d94d-4ee4-b2fc-d6ba9c8e7c5d"")>]"
100000,Wakaso Chicken Salad,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7e39fd08-3894-420f-8eff-60cf893dc451"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b0c10506-92f7-481b-a85d-b03e9fb6dde3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""086e34c1-1c23-43ec-9d46-54ddeb63a385"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""eb805f65-777b-4a70-a174-2ed5a58a167e"")>]"
100000,Hot and Sour Soup,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1c13a679-dde5-4841-a397-3a06dd93f989"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""b80cf519-234d-45b0-9fec-24c9221230ed"")>]"
100000,Sweet & Sour Sauce,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8a184edc-c13e-4261-99f2-a05ce713cfd2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""23234f3d-b6c0-49a4-9da2-e55a6f43777c"")>]"
100000,Gyoza Sauce,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""7bbcc13a-c573-46c2-8978-23e46c679d26"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""af52f804-7a79-4ed7-958b-fc7ac46073b2"")>]"
100000,Makizushi,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/sushi_s2_4_600_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8b2cc53c-4568-4c6f-9acc-e62a3901bc89"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""81b5578d-ce37-4d98-a56e-2dc1ece7afee"")>]"
100000,Tonkatsu Sauce,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""e1da5127-7b2a-4b06-9fbd-ab4d621dcbdb"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a6369f19-8bbc-483c-8c2a-55be69d7a7b6"")>]"
100000,Tonkatsu - Crisp Pork Cutlet,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d2a66cb0-bab1-4201-9530-b7d31b6c728d"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""fd1a47e1-183a-41bc-b861-48aeef2ac359"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""12ce63fc-815f-4b64-89d9-2dee834559ab"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""105f1603-a137-473b-b4d2-c769b4b2c7cc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5d092697-753a-4425-9827-da37b2c3e204"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""cf27b709-804c-4b56-b71f-011569c688b2"")>]"
100000,Chap Chae Noodles with Meat and Vegetables,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d35d84a0-ab51-434b-9cae-7a55c3df6161"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""d4d30f92-3e53-4c2a-bb37-2caaaa083c86"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""72240a33-1342-4696-af1a-e547fec5b1c6"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""29066e25-68f0-44f3-b958-2c2834db7af3"")>]"
100000,Inarizushi,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""125faae6-c87f-4533-9562-bd3eda4e37fe"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""82115ec8-cf70-4c30-bcf6-2cd8d94b81ce"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""28562204-932a-42f0-97ab-45cb14739048"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""df70c464-b67b-4ad3-a975-065c234f57d8"")>]"
100000,Pan Fried Spicy Tofu,https://www.uwajimaya.com/static/ee_images/made/af128afdcd134865/Spicy_Fried_Tofu_600_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""25632410-43fc-44ff-988a-b046e72ca119"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""909803fe-448c-40f7-ac8e-2d8f8412352a"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c968ff62-c10b-4fa7-8360-9111420c6c41"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0dcf115a-32c6-481b-9ef2-472c067a63dc"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""75c61fb1-d99f-4865-841f-ba2747946f90"")>]"
100000,Cabbage Salad,https://www.uwajimaya.com/static/ee_images/made/9652ad0502bee433/CabbageSalad_600_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f23f94eb-0c30-4913-aaf3-d5d2735f05e3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""388c89c3-160b-474b-9569-a70f540bedf6"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a3c3ad4c-67d5-4d57-b3c6-099ea6eed0e8"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""5c3cf2f4-0a99-4784-8419-4b2442af354a"")>]"
100000,Haupia,https://www.uwajimaya.com/static/ee_images/made/af128afdcd134865/Haupia_600_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""66e170ce-8114-4c64-b343-7155adc831bb"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4f63b38d-e38e-4a8d-8fdd-ed9041d6b7f3"")>]"
100000,Wonton Soup,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""f943c488-48bb-4254-a751-087c9ba75fc0"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""12f95b4a-df1e-40ae-ac10-c40962bf08ed"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""6b1c461e-8668-4eaa-9fa3-d018a1242af3"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""1d29742e-d488-42ef-a0d1-7d37cd89ff6e"")>]"
100000,Lumpia,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""46329c85-a932-4337-9305-9afe39274cc2"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""282928aa-6a9f-4753-8dc1-dd3a66bd3bc9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""12cdd4b8-23ac-4b5f-a978-8e0ba83cf777"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""39c5723e-5fa0-4118-b977-c909eb8362ab"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""73647edd-3d32-469c-99be-4075a408e35c"")>]"
100000,Sweet & Sour Spareribs,,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""2c95ceea-5cfb-4412-be2f-33b4a850f342"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""617582c4-0ea9-49c7-bdc7-8a1c702766d7"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""0d4d3c24-7437-41fd-9c04-bb1197207091"")>]"
100000,California Roll,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/CaliforniaRoll_600_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""21eea2d2-975d-4339-bb48-0855409b5231"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""4a1a15e6-8198-4b66-a9c9-3aad4f7ce185"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""71504961-069a-497d-bb97-5145ca874e41"")>]"
100000,Sukiyaki,https://www.uwajimaya.com/static/ee_images/made/a18db6a564d09063/sukiyaki_503_400_90.jpg,"[<selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""9c834d5a-884c-4e8b-a83b-23b8fd285285"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ec6b4da5-f0b7-45ee-9d69-ada283feda18"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""8e8417b1-6f04-4191-8d00-0e08dbd2d021"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""ef157292-15da-4989-9fae-50fee2c0db50"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""a90d4939-4ff4-4884-b5b0-26b3b8cd27c9"")>, <selenium.webdriver.remote.webelement.WebElement (session=""2fdcba45138fb23a43ba4cd6002f482c"", element=""c142eb69-ba46-4c6a-accb-8ab9ae3315da"")>]"
